"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POLR2J",1835.77215441951,-0.1153784926848,0.0775172016940067,-1.48842437760134,0.136639011656863,0.368226448813791
"DHX33",4528.62987361818,0.0238913080504694,0.0513500773819832,0.465263331012077,0.641742890843983,0.82140272886826
"MEOX1",21.50380757374,-0.843700704827282,0.352273208145326,-2.39501808630086,0.0166195454534674,NA
"LIG3",2782.40318080253,-0.046632326650067,0.0468517515094952,-0.995316613523322,0.319582300093644,0.576380030993461
"RPAP3",3283.02462362373,-0.0127843962108759,0.0493916190352271,-0.258837358657099,0.795760731817465,0.908893565787136
"ACSM3",95.3157824822946,0.431066979463076,0.175447907021674,2.4569513924713,0.0140121644313078,0.108030694445586
"REXO5",556.979614189132,-0.068923592411116,0.0751386233429241,-0.917285802490107,0.358992895088136,0.613188827915781
"CIAPIN1",2547.8257501557,-0.112567174068158,0.0511202735122308,-2.20200649046264,0.0276648500018334,0.156527337076346
"SPPL2B",942.096293364788,-0.0438773255322657,0.0706037510296986,-0.621458844499767,0.534297765084858,0.749097189249969
"ATOSB",48.8926250347686,-0.269205366679928,0.227733589923972,-1.18210654286793,0.237163428597328,NA
"COPZ2",9.98844426214771,0.531644022274717,0.456893317018767,1.16360647545405,0.244583525997562,NA
"PRKAR2B",2245.99026625645,-0.0476367132713299,0.0502682944495762,-0.947649284562738,0.343308027301236,0.600156020369976
"MSL3",1327.76557268042,-6.48419164726493e-05,0.0509453599898233,-0.00127277374201697,0.998984473756033,0.999312341814046
"CREBBP",5297.80925443705,0.0884283338775645,0.0936026630130822,0.944720278580167,0.344801701365627,0.601557143870759
"GCFC2",1163.84102048167,-0.000823449488995504,0.05719512930023,-0.0143971960387227,0.988513096396023,0.995616707442908
"WDR54",563.654112858422,0.0573109309963501,0.0941147661166261,0.608947281719118,0.542559382887523,0.755417625517154
"CROT",340.865675603241,0.111710270207966,0.0915142784338649,1.22068678374268,0.222204633637304,0.478312352063391
"ABCB4",72.0421604369882,0.0491645361198629,0.171834419214436,0.286115763911708,0.774789458173139,0.89763201002
"KMT2E",1911.91345574198,0.119782956084572,0.0801283881421452,1.49488787759065,0.13494370652511,0.364809916214019
"RHBDD2",1172.66590093362,-0.172269428761273,0.0561898699048561,-3.06584494772759,0.00217055842721716,0.037104332369548
"SOX8",144.534147135167,0.0904165268591624,0.140499451036962,0.64353651343005,0.519876030022431,0.741396338187552
