"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RALA",1349.74848038382,-0.044103028452094,0.0323335931208862,-1.36400022995296,0.172567493296444,0.335064264699086
"BAIAP2L1",1492.17201786968,-0.0775763101508863,0.0428547488480825,-1.81021502251453,0.0702624488712196,0.173028376175177
"KDM7A",935.178605414849,0.0399068657348529,0.057941092989183,0.688748928887191,0.49098127954495,0.671386701942146
"ETV1",340.897102509128,0.651431005208481,0.159018314172847,4.09657848906888,4.19301365438411e-05,0.000316578394089296
"AGK",2505.9843765825,0.00747853339759526,0.027944581977181,0.26762015634022,0.788991714213322,0.886255671374427
"ALDH3B1",30.4567886532214,0.0011772151462289,0.161895359219575,0.00727145701954476,0.994198267836491,0.997193255476321
"PHTF2",1655.05946160853,0.148352011233107,0.0391293000931071,3.7913280043371,0.000149843902436739,0.000994294265537042
"FARP2",523.848437895637,-0.0134012201725795,0.079568642339666,-0.168423386129574,0.866250211419074,0.93098251224964
"GGCT",1044.37745376915,-0.0894094900943576,0.0442278322114263,-2.021566186354,0.0432211882594392,0.119031310284486
"DBF4",1264.22449959426,-0.0499062998737396,0.0464069906151872,-1.07540478734269,0.282193539381207,0.469362216795111
"TBXA2R",40.5258916626582,0.0190964147269748,0.141402813653635,0.135049750663033,0.892572539257609,0.9452901631304
"IFRD1",585.995755136397,0.00948856574972521,0.0588174191395474,0.161322375046975,0.871839501326336,0.93457035712186
"COX10",848.356956936032,-0.0310150270301302,0.0336150202329517,-0.922653826033613,0.356187635670091,0.546499467312932
"GTF2IRD1",611.702145151989,0.017808054153828,0.0555088286990703,0.320814806782733,0.748350737853053,0.860291516755702
"PAF1",7813.27756829283,-0.0900511487757183,0.0390454997497687,-2.30631313090702,0.0210931419567977,0.0675967774630428
"VPS41",1325.4168853555,-0.0577380376471407,0.0338625263584768,-1.70507176682307,0.0881810404580285,0.20562249775833
"ARHGAP44",553.678699571682,0.0360577917440007,0.056275274146009,0.640739512888857,0.521691937716329,0.69740759906984
"ELAC2",6274.17754356407,-0.0362060010036963,0.0449595066186163,-0.805302453846425,0.420645166114989,0.608492984479567
"SCIN",661.504996632589,0.848526947741207,0.0436192131074472,19.4530549107117,2.7457501986609e-84,9.79041268948938e-82
"ADIPOR2",4327.2125126295,0.0534526725142698,0.0321746861924365,1.66132692622299,0.0966478050115847,0.22042604623569
"CDKL3",101.064843360996,0.0232170546648474,0.0936853913790979,0.24781936994744,0.804274167278376,0.89537444115223
"MARK4",902.718651246304,-0.418959001773203,0.0378335479364017,-11.0737434003672,1.68223475846131e-28,9.4615691861315e-27
"PROM1",60.2507050641821,-0.66525023848744,0.129347222062452,-5.14313510472024,2.70191168255081e-07,3.13448293289412e-06
"CCDC124",3367.78483244199,-0.0564291361788824,0.0399766819053244,-1.41155127162684,0.15808212883047,0.314731992271199
"PAFAH1B1",5246.35572416952,-0.0235345128132747,0.0217306030296871,-1.08301241254664,0.27880291358834,0.465937164926817
"NOS2",95.2022089422225,-0.349492170649312,0.108008907708621,-3.23577173460681,0.00121314354891128,0.00627937189463853
"BLTP2",9160.11431353021,0.0222033272875571,0.0293177173468299,0.75733478922969,0.448849313461931,0.634242135920709
"GAS7",168.355612107211,0.485428273576548,0.076610543375411,6.33631158570207,2.35330646004705e-10,4.13315850204173e-09
"TRAPPC6A",311.689135743939,-0.305945601159977,0.0751840353439473,-4.06928944104098,4.71567349295516e-05,0.000353778474274977
"MATK",382.298663856356,-0.648291568874783,0.0789388276672311,-8.21258166649845,2.16482723201198e-16,6.22692618425608e-15
"ST7L",496.879480609789,-0.0596236737486547,0.0399056045339214,-1.494117792351,0.135144834324835,0.282175127507538
"TKTL1",10.1869980811756,0.546816328884651,0.282769559200336,1.93378781800641,0.0531392211906418,0.13897384473578
"PAX6",646.088784388038,0.206859945841395,0.0413435736163379,5.00343651376206,5.63172186825852e-07,6.23116392660126e-06
"RPUSD1",1775.74694439349,0.150214603152718,0.0525534562045659,2.85832015629958,0.00425890450235821,0.0182919948376285
"RHBDF1",251.653849235671,0.01403252262686,0.0814834452919857,0.172213172584643,0.863269942370094,0.929170623630858
"LUC7L",2017.71707712875,-0.0455798616537803,0.056501916913238,-0.80669584580238,0.419841738082311,0.607656365649041
"CACNA2D2",271.67163918509,0.260965769684984,0.0563997046313758,4.62707688614039,3.70862863808027e-06,3.5432590496684e-05
"BAIAP3",78.5127195530918,0.283194025303766,0.0939661542429156,3.01378754494592,0.0025800841440432,0.0120141603642113
"TSR3",1610.96092874072,0.0325503192525612,0.0530889506284755,0.613127945970401,0.539791743212853,0.711862132814828
"PIGQ",1097.11278702757,-0.032951114040632,0.0439306835562916,-0.750070596976014,0.453212187095239,0.637956362827143
"CRAMP1",1068.58936272087,-0.027101983693505,0.0370414748416506,-0.731665890987438,0.464372520093411,0.647807574314303
"TEAD3",360.688354124874,0.103512070834891,0.0546121914143677,1.89540225642106,0.0580391299960809,0.148741996021961
"DNAJC11",2646.14529870705,-0.0791606913651759,0.0346126263238378,-2.28704665819183,0.0221930998627841,0.0705238273426758
"MYLIP",499.336151626071,0.113524465478765,0.0502540350122533,2.25901194702246,0.0238826417305734,0.0747118297342123
"NOX1",40.5300261889528,-0.0957732555761664,0.129187676503082,-0.741349780169483,0.458481385796956,0.642567578522017
"E2F2",1299.28018843678,0.236034937474528,0.0371860696752616,6.34740211955104,2.18981212618271e-10,3.84958786610241e-09
"PSMB1",5336.39626680953,-0.0129914445012172,0.0402549510190444,-0.322729109645942,0.746900404497802,0.859356094015188
"SYN1",19.064005836147,0.600921061293225,0.212693157377259,2.82529569217573,0.00472370018440652,0.0199839906167258
"JARID2",1658.25349610265,-0.00109324562973631,0.0367982569257658,-0.0297091688864978,0.976298999436772,0.988751258915119
"CDKL5",398.57130798403,0.0989877479803988,0.0507923242415194,1.94887218607498,0.0513106904164313,0.135220949308286
"CDK11A",47.8882475831128,0.248177503404513,0.109657880985356,2.26319805904015,0.0236234828283911,0.0741219622266205
"NADK",2960.80923937815,0.0228054090717799,0.0292645149541692,0.779285394187982,0.435811616553407,0.622993035523924
"DLEC1",17.207283952053,0.214412202827701,0.171949268502685,1.24695036329482,0.21241569837307,0.385664306540676
"CYTH3",942.201825615311,0.0268591041511759,0.0390267880150132,0.688222257513058,0.491312829738236,0.67154852136505
"ADAM22",912.175115021764,-0.0434789972466459,0.062545400374042,-0.695158988296936,0.486955670746051,0.6678148233497
"SYPL1",2703.27476881689,0.0922419113852644,0.0257818166198834,3.57778944537701,0.000346512404776192,0.0020961560260757
"CYB561",267.05638472746,-0.345203703563967,0.0667335528943158,-5.17286565141611,2.30530773523978e-07,2.72115587636236e-06
"SPAG9",6149.53310614646,-0.0447978334012475,0.0419696858915212,-1.0673854819175,0.285797801579623,0.473025648471862
"CELSR3",553.41149734315,-0.363290145684439,0.0628726656055952,-5.77818901402056,7.55089541036534e-09,1.10446456242325e-07
"AASS",2895.06330213809,-0.0523064447408195,0.0319596729035683,-1.63663892614431,0.101705937074229,0.228786906181263
"SS18L2",371.423210787599,0.0627789979769662,0.0542313829198807,1.15761381319952,0.247021669710232,0.428709295085312
"MPND",223.241028953466,0.0794665991597883,0.0621791237912584,1.27802700190124,0.201239905679286,0.372043801362469
"MGST1",1047.55922343517,0.165307012614216,0.0377814878679834,4.37534416833542,1.21241030536874e-05,0.000103022167045227
"CRY1",1300.79402783765,0.111573721263167,0.0615026656728347,1.81412821773754,0.0696579881890246,0.171932799504492
"NFIX",1526.08800690491,0.158024841704334,0.0374464355988956,4.22002359308651,2.44276752770459e-05,0.00019371976810139
"ST3GAL1",469.499171216709,-0.110507226540591,0.106594606077772,-1.03670561397792,0.299873074853274,0.488445592773935
"MMP25",91.9991268041565,-0.385666576267653,0.0960554228026899,-4.01504220183239,5.943515894644e-05,0.000433837633746552
"IL32",48.9838303772707,0.232911292395023,0.121436982173464,1.91796014876527,0.0551160644319744,0.142965399542677
"PKD1",2137.59720459011,0.03726059448367,0.0538875361270288,0.691451069424214,0.489282120016125,0.669984313025485
"MAPK8IP2",2047.88303359631,-0.341324292287347,0.0260732771834056,-13.0909624396807,3.70878351652251e-39,3.40235878132245e-37
"MED24",4806.41269719773,-0.0150705256661989,0.0325607765893526,-0.462842943098813,0.643476947620444,0.790107155426281
"RHOBTB2",329.452399045536,0.253239794691975,0.0595449804545856,4.25291590926155,2.11004827592472e-05,0.000169756033709772
"HEATR5B",1267.99606078276,0.121564253797561,0.0418376358090313,2.90561958023736,0.003665267671537,0.0161234237562165
"SEC62",3905.97536614406,0.566221616313092,0.0430916348966939,13.1399427677907,1.94373700862687e-39,1.79184107263564e-37
"RPS20",9552.49135019529,-0.0188700514380779,0.0402067827616558,-0.469325077560639,0.63883729279238,0.787267503044695
"CSDE1",31158.346149851,0.028607244571745,0.0285409869135741,1.00232149148772,0.316188345965573,0.505355832379686
"UBE3C",5525.23621072586,0.114185215345515,0.0365279619579133,3.12596731996919,0.00177221244647586,0.00866785232476534
"REV3L",2153.60370520817,-0.0117087372741518,0.0511629253389915,-0.228851989923815,0.81898395676407,0.903722925080427
"TENM1",126.188486372922,-1.52644256433351,0.102761665762119,-14.8542022262177,6.53411376023292e-50,9.49859091083706e-48
"MASP2",227.917823683855,0.101214361949762,0.0723955365817234,1.39807461521479,0.16209066185574,0.320316775880976
"FAM76A",477.873140592143,-0.00773244524822333,0.0463513295982176,-0.166822512218089,0.867509704712294,0.931700295501985
"POMT2",965.942583598052,0.114796838502047,0.0409483277176515,2.80345608479053,0.00505581170306651,0.0211616233808529
"VTA1",2713.64274901154,0.0355447636161403,0.0342454324332671,1.03794173676753,0.299297180962755,0.487890807024423
"MLXIPL",193.082444074068,0.0299347833809209,0.097532053862486,0.306922516192749,0.758902350251357,0.865890032907694
"BAZ1B",6632.11157691498,-0.0200312328202446,0.0280003078840573,-0.715393305787538,0.474366047782597,0.657178327908182
"RANBP9",2428.17398040678,-0.0210338311857765,0.040164954708612,-0.523686167166686,0.60049683834798,0.759149185997917
"ETV7",13.144962729053,0.634369726875125,0.243783120501647,2.60218888645672,0.00926308182491329,0.0350457898552976
