"","ID","log2FoldChange","AveExpr","t","P.Value","padj","B"
"LZTS2","LZTS2",-0.0488167252927214,5.6180210123247,-0.684676001943572,0.496616004526331,0.979459321950558,-6.1965902828539
"RIMS4","RIMS4",-0.0416598632282499,5.52216519557481,-0.630346962467702,0.531252693765261,0.979459321950558,-6.19661054623335
"ZFHX3","ZFHX3",-0.0473482980341791,5.639120582793,-0.688428742790408,0.494270063679646,0.979459321950558,-6.19671467682854
"UBAP1","UBAP1",0.038556837948386,5.40241708995182,0.53772620873519,0.593080527174722,0.981132212939498,-6.19686340005244
"CDC42EP4","CDC42EP4",-0.0309463351966075,5.18727268803624,-0.440231794261761,0.661610055155665,0.985652254872372,-6.19706702664932
"TSPAN33","TSPAN33",-0.017202200550992,4.91079363707971,-0.218200336378459,0.828134697825161,0.993612806999304,-6.19725830781604
"CNNM4","CNNM4",0.000223878242065823,4.86344547400174,0.00257109649787297,0.99795849024891,0.99959821639497,-6.19726896452008
"CYP4X1","CYP4X1",0.0259105327503519,4.87391664624604,0.364410278727884,0.717042574625541,0.986500595824561,-6.19739572307255
"FRMPD4","FRMPD4",0.0129839131620217,4.81730079715618,0.143493153219823,0.886460294654385,0.994869499300384,-6.1974825514834
"TTBK2","TTBK2",-0.0039543393089625,4.78681979492572,-0.0456606951943255,0.963757155592085,0.998770264099139,-6.19748520726879
"SYNJ1","SYNJ1",0.044454398361597,5.64898318013437,0.641508969968591,0.524034894523528,0.979459321950558,-6.19765126929837
"ZCCHC17","ZCCHC17",-0.0393040248569525,5.33084383996928,-0.502161613355505,0.617692604723327,0.982076180029318,-6.1977054557728
"TNFRSF10D","TNFRSF10D",0.0480728019692194,6.23444624504571,0.786455360045828,0.435202059955199,0.970988342794312,-6.1977566947794
"SYNCRIP","SYNCRIP",-0.0536870543830208,8.23749043052667,-1.19993727059105,0.235650607974358,0.966249064157513,-6.19777786108482
"MESD","MESD",0.0463481222568403,6.23136938082606,0.813606897469669,0.419613200306271,0.967644937082112,-6.19780361278574
"TAB1","TAB1",-0.0418070566937079,5.61989506477179,-0.65502928254816,0.515361915825431,0.979459321950558,-6.19810658801398
"MYL6B","MYL6B",-0.0412499699396882,5.44416400495739,-0.581607623182505,0.563366312065172,0.981132212939498,-6.19822203691957
"MARVELD2","MARVELD2",-0.0373534092920815,5.27802970432998,-0.478153936188934,0.634562659647894,0.982644923318791,-6.19848635869818
"RPS6KA5","RPS6KA5",-0.0192102979447633,4.96126938908347,-0.225888815488828,0.822181308549653,0.993612806999304,-6.19861550412991
"DERL1","DERL1",0.0447458265424867,5.94360305881556,0.728846289344833,0.469394813110536,0.975815452013217,-6.19891685286244
"MPDZ","MPDZ",0.0462054722923737,5.91774101173386,0.76331189975448,0.448757443030256,0.972627153311639,-6.19893931347003
"BMP1","BMP1",0.00133502439123223,4.78348697363093,0.0162400592239479,0.987105582787407,0.999416776765675,-6.19899973862644
"COA6","COA6",0.0454999110718077,5.64835155292932,0.640068552489512,0.524963410126807,0.979459321950558,-6.19911320964337
"SLAIN2","SLAIN2",0.0356093974057394,5.38802891430194,0.537022709096349,0.59356286719273,0.981132212939498,-6.19911524819689
"PHACTR2","PHACTR2",-0.0446099123857246,5.93257292399441,-0.756389711860241,0.452859291102437,0.973717151565678,-6.19911562821596
"RAB5A","RAB5A",0.0491441393535084,6.20569551277884,0.801603604557905,0.426462748523223,0.970393164372414,-6.19919593143701
"TSPYL2","TSPYL2",0.0504747512405714,6.83419072692012,0.956206995000862,0.343431551434554,0.966249064157513,-6.19926289360319
"EDIL3","EDIL3",0.0400115449611667,5.52324763960398,0.566328916837647,0.573628135358583,0.981132212939498,-6.19951053302337
"CEP41","CEP41",0.0287427372603739,5.07573667625314,0.39008452295801,0.698081572065189,0.985864153788948,-6.19964581469929
"SETD6","SETD6",-0.0444297687484108,6.04706504259321,-0.747074148195504,0.458413623401388,0.975198488936501,-6.19968111730979
"GGT7","GGT7",0.0206317203875201,4.89757989120553,0.242455752637968,0.809389297867995,0.993612806999304,-6.20003881084324
"ENGASE","ENGASE",-0.0193121414033852,4.86592553120592,-0.208505428385307,0.835656187286857,0.993612806999304,-6.20004016807615
"ZEB2","ZEB2",-0.0358859699169081,5.23275063262598,-0.474552063076397,0.637110913303026,0.982644923318791,-6.20022295386905
"TUBB2B","TUBB2B",-0.0486095073397301,6.07530347241736,-0.790013510410113,0.433139788088985,0.970988342794312,-6.20058817112671
"SEC23A","SEC23A",0.0514295308367698,6.92722374223313,0.990057523984307,0.326771516937372,0.966249064157513,-6.20060577932921
"TP53I13","TP53I13",-0.0231291593788567,4.91490563989373,-0.260812444307705,0.795276461402101,0.993097137241583,-6.20062391958426
"LMBRD1","LMBRD1",-0.0247150391635174,4.98197020581853,-0.314188796366731,0.754645946936734,0.990272132131398,-6.2006749138454
"TMEM120B","TMEM120B",-0.000328262698298332,4.69367143051454,-0.00415228703668388,0.996702994550884,0.999416776765675,-6.20068646882794
"AFF3","AFF3",0.0292598946250058,5.06781324080148,0.405732713632894,0.686618543194392,0.985652254872372,-6.20089181159357
"FUNDC2","FUNDC2",0.0398283559687194,5.73387065890404,0.640704406955798,0.524553421552811,0.979459321950558,-6.20099595547034
"GINS4","GINS4",-0.0347259957862063,5.34062747463947,-0.510151988677824,0.612122940743514,0.981760262886565,-6.20101383775903
"ADAM23","ADAM23",0.000867562191259275,4.80503161884175,0.0105694044508377,0.991607799642075,0.999416776765675,-6.20112839916432
"GPRIN1","GPRIN1",0.00326674198291421,4.88323806745952,0.0396361128509952,0.968536377802496,0.998770264099139,-6.20116226372017
"MCPH1","MCPH1",0.0399446162436368,5.53034156791534,0.574066119712728,0.568420110954095,0.981132212939498,-6.20117252608882
"TMEM161B","TMEM161B",-0.0283011328554021,5.12874933356508,-0.366168597692116,0.715738111488316,0.986500595824561,-6.20123433292439
"NDUFA4","NDUFA4",0.0502599593190567,6.16908984370317,0.793098587535538,0.431356424145238,0.970988342794312,-6.20161340531846
"WDHD1","WDHD1",0.0448763570012316,5.4544810466871,0.632429403916275,0.529902176096308,0.979459321950558,-6.20164103421431
"MDH2","MDH2",-0.0467394887223627,8.14735843234106,-1.18574772440887,0.241160019349978,0.966249064157513,-6.20164616866672
"ATAT1","ATAT1",-0.0190758617636657,4.89699916690698,-0.228775108636554,0.819949074522337,0.993612806999304,-6.20167734683262
"SLC12A7","SLC12A7",0.024626559610641,4.94690410949672,0.290480325368206,0.772614452909286,0.99259502823187,-6.20172230217403
"CLASP1","CLASP1",0.0463365913320875,5.87930710126566,0.729896031567868,0.468758369442768,0.975420281236356,-6.2017573614194
"OSBPL3","OSBPL3",0.0358651908495222,5.34446105555926,0.51924602135437,0.605811951296374,0.981760262886565,-6.20187241849323
"YAF2","YAF2",0.0179833451829756,5.00637428575199,0.204997570019415,0.838381504184134,0.993612806999304,-6.20191332384123
"TM2D3","TM2D3",-0.0434926750101194,5.59990964139486,-0.618822012808718,0.538759277551374,0.980143834264402,-6.20199628893367
"TTC33","TTC33",0.0141362512648735,4.7826879307109,0.158781375272841,0.87446168167026,0.99473195164592,-6.20259993710373
"MTMR9","MTMR9",0.0387874477587218,5.58412502621883,0.587347666307022,0.559534731326418,0.981132212939498,-6.20271111643324
"RRP9","RRP9",0.00272677332296656,4.99957391648949,0.0307538957676621,0.975584595442568,0.998940372767295,-6.20294345078626
"CDON","CDON",0.0248465663642401,4.97439782071581,0.324226852712139,0.747078513927953,0.989926585134229,-6.20301244502203
"TOR1A","TOR1A",-0.0463869210662606,6.31664186232568,-0.82473031721365,0.41332554415315,0.966249064157513,-6.20305244254835
"FJX1","FJX1",0.031338058784014,5.16685940906843,0.381088771314935,0.704703827421679,0.986168474135772,-6.20305948266203
"ERCC6L","ERCC6L",0.0345903255745696,5.31582373050497,0.480165588177568,0.633141391006985,0.982323873905508,-6.20319021492821
"PSME2","PSME2",-0.0316970441557203,5.19625221192292,-0.427692945892685,0.670656491578488,0.985652254872372,-6.20397190463981
"ELOC","ELOC",-0.0452103186816126,6.06701551331903,-0.749847214332468,0.456756105861388,0.974821584603651,-6.20423097908955
"GUCY1B1","GUCY1B1",-0.0197399614430172,4.79010393895511,-0.229491481933792,0.819395269382465,0.993612806999304,-6.20435196392061
"NT5DC1","NT5DC1",-0.0439640971704813,5.7038516468679,-0.648629902670768,0.519457393449784,0.979459321950558,-6.20453309647475
"CCNY","CCNY",-0.044991175158942,6.03027029091563,-0.751089520696954,0.456014680075585,0.974505543632698,-6.20465826441019
"RUSC1","RUSC1",-0.0492459838925381,6.0041782519636,-0.758700409323897,0.451487634154884,0.973577151046121,-6.20468321102542
"METTL5","METTL5",-0.00104015811348113,4.85211096947165,-0.0122542740705082,0.990270061872834,0.999416776765675,-6.20504480030926
"PLEKHB2","PLEKHB2",-0.0450317700567053,6.39847869355155,-0.84544423261778,0.401770852228018,0.966249064157513,-6.20510307537201
"TUBGCP5","TUBGCP5",0.0355773579145682,5.45492520105492,0.523672733801992,0.60275083001091,0.981760262886565,-6.20513525609131
"GZF1","GZF1",-0.0271677408327546,5.1479790646906,-0.374249869593867,0.709753802712923,0.986500595824561,-6.20544732931275
"RALA","RALA",-0.0433463779626209,5.61789207060568,-0.609581412602501,0.544817288868808,0.980143834264402,-6.20549733641203
"GXYLT1","GXYLT1",-0.0550336982873558,6.61995348584661,-0.930737966550471,0.356328453686087,0.966249064157513,-6.20554493597953
"NFATC2IP","NFATC2IP",-0.0456798864809684,6.95123252363953,-0.980023618980214,0.331652566572758,0.966249064157513,-6.20567671151198
"ARID3B","ARID3B",0.039091945833011,5.38981786122376,0.539104792722923,0.592135865923849,0.981132212939498,-6.20570765032836
"COG7","COG7",-0.0108911408315331,4.89267188464381,-0.137125620777181,0.891465788977026,0.994869499300384,-6.20571620635707
"SIRT7","SIRT7",0.00233849299819955,4.96368500927343,0.0283548891765449,0.977488615663526,0.999082341914227,-6.20572486962424
"STK17B","STK17B",0.0271728747860385,5.25127999484229,0.384752200966979,0.702004163932973,0.985864153788948,-6.20594146723053
"MAP3K21","MAP3K21",-0.0508736076025285,6.91302905409248,-0.987326245644205,0.328095381300017,0.966249064157513,-6.20608752862795
"ZNF512","ZNF512",0.0381936321852381,5.26324603152574,0.481342552588995,0.632310489725651,0.982323873905508,-6.20609953357536
"PSMD2","PSMD2",-0.0452861134516471,8.15235099543875,-1.17957176688278,0.243586917076922,0.966249064157513,-6.20618933288304
"KLHDC4","KLHDC4",-0.0462283409879953,5.98280478562353,-0.713556344460546,0.47872044173143,0.978250314429126,-6.20638679866436
"SPIN1","SPIN1",0.0478915870550178,6.6696522958671,0.914000833240659,0.364972671567255,0.966249064157513,-6.20687899108549
"SPG11","SPG11",-0.0465768744485135,5.69524854592071,-0.680734687624896,0.499086391919494,0.979459321950558,-6.20695054535825
"SPC25","SPC25",-0.0215572911337052,5.01203128552093,-0.283929397283835,0.777602045771511,0.992869009127283,-6.20733743110882
"C1orf122","C1orf122",-0.0498663892233608,5.45647122114343,-0.516568897019692,0.607666682063133,0.981760262886565,-6.20735112377688
"CFAP298","CFAP298",0.0440777027213199,5.49448527740418,0.5447635844502,0.588265701161234,0.981132212939498,-6.2073784600541
"DOCK5","DOCK5",-0.0409852967843323,5.57565741033082,-0.602204106579791,0.549678629235339,0.980143834264402,-6.2075316330944
"ASPSCR1","ASPSCR1",-0.0183727961053908,4.9541500869117,-0.214314977229857,0.831147126133456,0.993612806999304,-6.20771392944238
"PSMA1","PSMA1",-0.00570093064479593,4.90926048129565,-0.0660164310631656,0.94762016336576,0.997553423352476,-6.2080212789215
"DRAM2","DRAM2",-0.0224260871822715,4.94915060922391,-0.285124477235639,0.776691452997438,0.99259502823187,-6.20807261943827
"TEAD4","TEAD4",-0.0102467810863143,4.95607216732675,-0.128233903613415,0.898462946189489,0.994869499300384,-6.20810472708745
"FAM184A","FAM184A",0.0320051156416472,5.05255839577959,0.396480623292965,0.693387374198732,0.985652254872372,-6.20816643783731
"MSL2","MSL2",-0.0181085357479143,5.02951815145053,-0.254466057205286,0.800148104111667,0.99348256493589,-6.20824336794277
"ZNF197","ZNF197",-0.018022520615717,5.0076396135223,-0.229013721997809,0.819764599931978,0.993612806999304,-6.20831576448706
"CHASERR","CHASERR",0.0343852093339176,5.34769099844573,0.459589233881861,0.647743896823557,0.98464158318626,-6.20837682450305
"RALGAPA2","RALGAPA2",0.044055645019176,5.64401948236917,0.651562404249447,0.517578506098512,0.979459321950558,-6.20838356771559
"PCDH19","PCDH19",0.023187882491988,5.12713814922423,0.278198845146789,0.781972796592038,0.992949793805728,-6.20848046555115
"ZCCHC9","ZCCHC9",0.0240285404090823,5.08150713675659,0.333667926623626,0.739983945127332,0.988952024722973,-6.20886697177369
"TIMM29","TIMM29",-0.00987059985040695,4.93883541069575,-0.115211581260461,0.908725126307627,0.994869499300384,-6.20889601708744
"SDHA","SDHA",0.00778018489276455,4.93758917940317,0.0917972279697137,0.927215024335404,0.994869499300384,-6.20890743025906
"MGAT4A","MGAT4A",0.0247601328577982,4.99570678408977,0.333778567535593,0.739900936595999,0.988952024722973,-6.20901690158532
"DIP2A","DIP2A",0.0458453484653667,5.9324069072375,0.753076438939781,0.454830309132959,0.974477940401334,-6.20913336075011
"TXNDC11","TXNDC11",-0.0132112409203007,4.95274879684191,-0.168983863203793,0.866470810094641,0.99473195164592,-6.20930617937141
"WDFY1","WDFY1",-0.027481237010722,5.09562372381716,-0.367459727791967,0.714780790181823,0.986500595824561,-6.20948805483931
"NARF","NARF",0.0375898196241788,5.55742614031838,0.562853106578386,0.575975309212099,0.981132212939498,-6.20953689929862
"AGTPBP1","AGTPBP1",0.0462452293209203,6.53474657109147,0.894802241819242,0.375052742544022,0.966249064157513,-6.20956104446678
"MAP4K4","MAP4K4",-0.0461274389992514,7.13793812460131,-1.01267362930067,0.315946765251958,0.966249064157513,-6.20985847785446
"TADA2B","TADA2B",0.0110567761531382,4.96599328237712,0.136891971726391,0.891649545640909,0.994869499300384,-6.20995845400936
"PLA2G12A","PLA2G12A",-0.0386341554558225,5.47133856081625,-0.562312288015103,0.576340936802525,0.981132212939498,-6.20997656443842
"ENTPD6","ENTPD6",-0.0499893225092762,6.30328794136664,-0.831049052639938,0.409779511375046,0.966249064157513,-6.21038412279938
"DEDD","DEDD",-0.0184733849806413,4.99546410750051,-0.215100632545276,0.830537777869669,0.993612806999304,-6.21042964397174
"PODXL","PODXL",0.0454232936514556,6.21006751962424,0.819074858899423,0.416515160176451,0.966963126057046,-6.2104723335543
"ARID1A","ARID1A",0.04890140815482,7.55347794277852,1.08966448879473,0.280929713210233,0.966249064157513,-6.21051657882377
"RGS16","RGS16",-0.033948038304386,5.2068734006786,-0.440135498509581,0.661679338676689,0.985652254872372,-6.21051741041565
"PREP","PREP",-0.0440527089193026,6.19134464858457,-0.803093444625282,0.425608956433082,0.970393164372414,-6.21054222217759
"STX18","STX18",-0.00622079105022699,4.92413323937092,-0.0782355066596878,0.937943677000809,0.9957989024259,-6.21063078526113
"HSPA14","HSPA14",-0.0286197450728283,5.26076870386982,-0.394865212842015,0.694571815110444,0.985652254872372,-6.21067154820327
"RNF169","RNF169",-0.0281345128069024,5.14352345456334,-0.362586110200955,0.718396788736168,0.986500595824561,-6.21071658867528
"IGHMBP2","IGHMBP2",0.0143777318259559,4.95047488634554,0.170743576023479,0.865093949299558,0.99473195164592,-6.21100680874169
"MTA3","MTA3",0.0384872639510325,5.27847934820362,0.493491050562736,0.623762082310747,0.982126754449435,-6.21101691876555
"PISD","PISD",-0.036301616407024,5.62892569204946,-0.560949717338431,0.577262620236764,0.981132212939498,-6.2112786994135
"PIGM","PIGM",-0.0436164690557348,5.98584061191648,-0.739175642717396,0.463153699962771,0.975198488936501,-6.21146284470279
"CXADR","CXADR",-0.0237482067304366,5.17799001827737,-0.326902794963913,0.745065384299323,0.989926585134229,-6.21174300828961
"POLH","POLH",-0.0226996517476312,5.0382795913953,-0.295065929415373,0.769128902472615,0.991704716961681,-6.21187519829111
"WDR37","WDR37",-0.00310276966361833,4.94525122403444,-0.0396733789571306,0.968506811330729,0.998770264099139,-6.21191648140358
"HASPIN","HASPIN",0.0231325262798405,5.14047511214845,0.312424057096104,0.755978872158675,0.990443384404786,-6.21208219870286
"PGAP6","PGAP6",-0.0474381226068168,5.73242937912136,-0.66461067682066,0.509262417813153,0.979459321950558,-6.21212386550632
"TMUB2","TMUB2",-0.00867420927076168,4.899544148316,-0.11103865262941,0.912016989263463,0.994869499300384,-6.2121693389901
"SNHG3","SNHG3",-0.0460343519925663,6.02769533563718,-0.760955658772642,0.450151227415419,0.973224790721495,-6.21218436446032
"ELOB","ELOB",-0.061464945321049,7.46842801315713,-1.06815190010378,0.290429669650959,0.966249064157513,-6.21234898424934
"RIMKLB","RIMKLB",-0.0450115163842195,5.61482881811573,-0.640936608645062,0.524403743789685,0.979459321950558,-6.21236621170079
"SRI","SRI",-0.0457853150715595,5.70532629682413,-0.637606838408079,0.526552274009639,0.979459321950558,-6.21243256505099
"HS3ST3B1","HS3ST3B1",-0.00032168328149762,4.94911127442432,-0.00417874102604112,0.996681989637107,0.999416776765675,-6.21243543708506
"ZNF276","ZNF276",0.0178640582432976,5.01827998578707,0.199381706694357,0.842748711104961,0.993750873786322,-6.21247060270286
"CTXN1","CTXN1",-0.0348858735520521,5.22138698628945,-0.4094868162254,0.683879363344939,0.985652254872372,-6.21250989785279
"PRPF6","PRPF6",-0.0479574080464786,7.19948401561006,-1.01385826776029,0.315386516420967,0.966249064157513,-6.21251181908423
"SHISA5","SHISA5",-0.0520676402422602,6.35929895779512,-0.853364931331774,0.397405740554388,0.966249064157513,-6.21258687864276
"ORMDL3","ORMDL3",0.0425832986576742,5.44082540904517,0.551760372552514,0.583497155462043,0.981132212939498,-6.21265992973527
"USP6NL","USP6NL",0.0208356526415026,5.01629368672724,0.262555418029211,0.793939939781452,0.993073917992921,-6.21272809070693
"NOPCHAP1","NOPCHAP1",-0.0333267685527163,5.25714714005313,-0.420360072282603,0.675969933657395,0.985652254872372,-6.21284045766362
"ERLIN2","ERLIN2",0.0467283411482269,6.85826686606323,0.96578066587551,0.338664020639434,0.966249064157513,-6.21298944275438
"RABGAP1L","RABGAP1L",0.0245404762109107,5.07882687811402,0.329767667991082,0.742912105890998,0.989925022190014,-6.21300575732072
"PPP1R15A","PPP1R15A",0.0224400894878292,5.13449761871681,0.255800071142587,0.799123410554252,0.99316064679617,-6.21314809906564
"SFMBT1","SFMBT1",-0.0068226280111725,4.88474760982037,-0.0870949324873825,0.930933562143039,0.994869499300384,-6.21316652771816
"GNAI2","GNAI2",-0.0481167591301697,6.22288681774392,-0.797399895719466,0.428877330915501,0.970988342794312,-6.21317833608866
"MSL3","MSL3",-0.0390666898761101,5.63985568765919,-0.634146898926261,0.52878968851956,0.979459321950558,-6.2133514197444
"PLCB1","PLCB1",0.00478556453844359,4.87732994447251,0.0618801720241687,0.950897611232331,0.997867078436753,-6.21335807884314
"PARP6","PARP6",0.0475314934628166,6.2465328939358,0.806217439939175,0.423822006741266,0.969749817579461,-6.21346764865592
"CBR4","CBR4",0.00578727267499968,4.81134214744236,0.0628524980142957,0.950127090223802,0.997729795247357,-6.21354031446354
"COL25A1","COL25A1",0.034943310924719,5.25774954327509,0.48238116550339,0.631577657053588,0.982323873905508,-6.21364820618618
"MCRIP1","MCRIP1",-0.0477312376223145,5.5136285186754,-0.557368340181213,0.57968857247645,0.981132212939498,-6.21389976366955
"TST","TST",0.0125002505913345,4.97289070973367,0.14187540192,0.887731569737926,0.994869499300384,-6.21419003027148
"HJURP","HJURP",0.0399107917606916,5.7886433012355,0.647561071191509,0.520143105950046,0.979459321950558,-6.21439969240024
"EPB41L2","EPB41L2",0.0495943569422064,7.719524212541,1.11593112155511,0.269627645673498,0.966249064157513,-6.21445550712343
"ZNF638","ZNF638",0.0577724316284396,7.13924940820568,1.01605106830828,0.314351252883041,0.966249064157513,-6.2146724120542
"DPF1","DPF1",-0.0089990927300212,4.96978509651353,-0.114551221924753,0.909245952480152,0.994869499300384,-6.21471539669361
"LIMK1","LIMK1",0.0087091772425989,4.82017368489144,0.105074204080054,0.916724798574005,0.994869499300384,-6.21472304838616
"TOM1L1","TOM1L1",-0.0391308877294732,5.56572937031668,-0.609807822547101,0.544668442376208,0.980143834264402,-6.21480177714191
"IKBIP","IKBIP",0.0407414340814984,5.74094533319586,0.660814742778454,0.511674238795765,0.979459321950558,-6.21517538640928
"SEC62","SEC62",0.0511068624421593,7.24929383993286,1.01203186226586,0.316250555631939,0.966249064157513,-6.21524153163474
"CES2","CES2",-0.0393386224033643,5.58347562930779,-0.584426061113911,0.561483328018099,0.981132212939498,-6.21527412590066
"NF2","NF2",-0.0515063893969305,6.19718139940091,-0.785417812587905,0.435804509750505,0.970988342794312,-6.215443670997
"TUFM","TUFM",-0.0466782211458892,8.79677109565106,-1.27530751138695,0.207919154456024,0.966087675220777,-6.21561009155523
"ENOSF1","ENOSF1",-0.0330511755186711,5.35643496123245,-0.488627650062396,0.627178091698438,0.982323873905508,-6.21567836083195
"RHOC","RHOC",-0.0258887906580005,5.03902770330467,-0.324219446717526,0.747084087981047,0.989926585134229,-6.21570074581042
"RNF34","RNF34",0.0409225510842042,5.92874311450659,0.701094601342474,0.486397527338262,0.979459321950558,-6.2157394868739
"LRP10","LRP10",-0.0353580705762049,5.2795222580665,-0.473034885880193,0.638185611911773,0.982647353943767,-6.21580097995333
"MMACHC","MMACHC",0.0318219285180428,5.23472325875547,0.438816007513679,0.662628995194427,0.985652254872372,-6.216092547212
"ARHGAP32","ARHGAP32",0.00185513448133001,4.84257918995881,0.0245495271159775,0.980509084765647,0.999294496463104,-6.21634695068968
"COL4A6","COL4A6",-0.0227280856461061,4.9630317486512,-0.30439809898955,0.76205033810915,0.991704716961681,-6.21637423642119
"TCHP","TCHP",-0.00887617032506594,4.91178772766259,-0.112650349873915,0.910745395817639,0.994869499300384,-6.21642312443252
"AGL","AGL",-0.0512714292517948,6.23230870207307,-0.809970932614687,0.421680964833998,0.968897386778405,-6.21644576484393
"CYLD","CYLD",0.0426488939233796,5.64855306217316,0.592162168226745,0.556331032317322,0.980741030665368,-6.21645501202871
"MRPS10","MRPS10",0.0437249900852601,6.31657664132841,0.818561645981186,0.416805344609945,0.966963126057046,-6.21656070957744
"PRKACA","PRKACA",0.0489445990562105,6.75037027685613,0.918248840866452,0.362766034995581,0.966249064157513,-6.21663152413127
"COPE","COPE",-0.0518418269947727,6.27119958509371,-0.80133341633256,0.426617697061179,0.970393164372414,-6.21688228545836
"ARB2A","ARB2A",-0.0148025952850324,4.94675355215088,-0.203330707497475,0.83967722090578,0.993612806999304,-6.2169008161787
"RBM41","RBM41",-0.0493433549889009,6.3112954868526,-0.831263319616558,0.409659593419896,0.966249064157513,-6.21693854128424
"SH3BP2","SH3BP2",-0.0368392219208449,5.3444022125302,-0.477322148758042,0.635150738469078,0.982644923318791,-6.21707599798448
"CAVIN1","CAVIN1",-0.0412285169769779,5.65315884332912,-0.574171384394082,0.568349416487176,0.981132212939498,-6.21712351977929
"RRAS2","RRAS2",0.031545341136348,5.25626127736297,0.382702222405231,0.703514364826339,0.985864153788948,-6.21717356730732
"UBE2Q2","UBE2Q2",-0.0390161786599332,5.35063636418329,-0.508855969063492,0.613024772311528,0.98201661814315,-6.21719791097567
"BMS1","BMS1",0.0478878064137254,7.70256924110167,1.08939049974391,0.281049325770125,0.966249064157513,-6.21726645995895
"PRDM15","PRDM15",0.0204570262225792,5.09467028912925,0.259749128030807,0.796092122129908,0.993105084428741,-6.21732432973805
"KLHL12","KLHL12",0.040306035552562,5.69016397381632,0.640173790563564,0.524895542676725,0.979459321950558,-6.21767346958087
"MAGED1","MAGED1",-0.0449309051648239,6.58228795277219,-0.884502075525164,0.380533070172119,0.966249064157513,-6.21768733726207
"FAM3C","FAM3C",-0.0492283157274862,6.58932758590196,-0.868395401417815,0.3892037356223,0.966249064157513,-6.21785067981167
"ZNF385A","ZNF385A",-0.0106401652942196,4.81319348001738,-0.131988891641854,0.895507009827551,0.994869499300384,-6.21811098052459
"PSMC6","PSMC6",0.0505171180546409,6.43739095183909,0.847949899105952,0.40038678262919,0.966249064157513,-6.21817927100811
"YIF1B","YIF1B",-0.0478149336523641,5.91631555757837,-0.718817577707066,0.475499809738763,0.977565279184271,-6.21821395603685
"THRB","THRB",0.0122753747987607,4.86175843283066,0.15719896570504,0.875702272043157,0.99473195164592,-6.21823396122069
"VPS36","VPS36",-0.0457372283977664,6.30825617939799,-0.809493387227186,0.421953000024718,0.968897386778405,-6.2183325360082
"CAD","CAD",-0.0509576888589374,7.69726926409514,-1.107253923812,0.27332524069798,0.966249064157513,-6.21866791426083
"ITGA5","ITGA5",-0.0205175446136527,4.78280874644437,-0.24936178888706,0.804072091332622,0.993612806999304,-6.21876810451862
"PIBF1","PIBF1",0.00868634938550894,4.84545169075442,0.116308003141412,0.907860466396646,0.994869499300384,-6.21902362226259
"RHOB","RHOB",0.0452850423311375,6.17047905107991,0.783827405077888,0.436728936948848,0.970988342794312,-6.21909129145414
"ATP8A1","ATP8A1",0.0237001544168685,4.96545394385619,0.294966533111762,0.76920440370421,0.991704716961681,-6.21915817955639
"RPIA","RPIA",0.0193722354079737,5.10139662010473,0.265718815472177,0.791515822480642,0.993073917992921,-6.21917435075517
"TOR1B","TOR1B",0.0235132383595449,5.17343681808263,0.282601588383377,0.77861414037206,0.992949793805728,-6.21944218592303
"N4BP2","N4BP2",0.00527664483678425,4.91615241780972,0.0625869056131925,0.950337554537501,0.997729795247357,-6.21985421780152
"ZFAS1","ZFAS1",0.0287378814987473,5.32436665198357,0.41791924447332,0.677742279908178,0.985652254872372,-6.21993370034118
"BACE2","BACE2",-0.0441305838255142,5.92896324637278,-0.740924554210065,0.462101719755781,0.975198488936501,-6.22008186906938
"SEC22C","SEC22C",-0.0370198447614323,5.59841736303675,-0.596468278901795,0.553473452465,0.980143834264402,-6.22012384719856
"KMT5B","KMT5B",0.0262800471346605,5.17006302819595,0.346002088259388,0.730749625497666,0.988577284794195,-6.22023703924911
"PSMD8","PSMD8",-0.0515887513556947,8.90662929484589,-1.27812002984761,0.206933555946165,0.966087675220777,-6.22030355780542
"RBM38","RBM38",-0.0431063521094357,5.92143242104375,-0.6849611853661,0.496437514296155,0.979459321950558,-6.22035716215103
"SPRYD4","SPRYD4",-0.0158083427007432,4.9850174975919,-0.204029305925391,0.839134118660297,0.993612806999304,-6.22042714400023
"HYCC2","HYCC2",-0.00395220850118072,5.03313062627658,-0.0453651579415089,0.963991571606235,0.998770264099139,-6.22044875802416
"CKAP2L","CKAP2L",-0.0243429329142844,5.1966268130417,-0.317793220888483,0.751925828843136,0.990272132131398,-6.22050121409147
"ZNF451","ZNF451",0.0487545547813131,6.36080305314497,0.822045665749625,0.414837797893205,0.966604951911505,-6.220538733787
"DCUN1D1","DCUN1D1",0.0499750807781982,5.64235373562945,0.608975083371842,0.545216004401973,0.980143834264402,-6.22063997446958
"TFG","TFG",0.0461913010521391,6.94561542480206,0.961876652979753,0.340602850836656,0.966249064157513,-6.22107823680943
"REXO2","REXO2",-0.0294746470424334,5.19894374430933,-0.397255844548091,0.692819244950186,0.985652254872372,-6.22123638550797
"CCHCR1","CCHCR1",-0.0200426898929562,4.9053356070769,-0.261576238937336,0.7946907031927,0.993073917992921,-6.22124420963112
"FAM83H","FAM83H",-0.0381350124895077,5.48419023699568,-0.553945563769854,0.582011682511337,0.981132212939498,-6.22145924013219
"ZFP36L1","ZFP36L1",0.0223246956538095,5.10197175734693,0.294549808083286,0.769520971708249,0.991704716961681,-6.22161354901301
"METTL13","METTL13",-0.0427761574920442,6.0325071211468,-0.714663945168556,0.478041413114422,0.978021902652778,-6.22172357163225
