"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AGK",2505.9843765825,-0.0313841517194144,0.0397817400392048,-0.788908471285706,0.430165504143472,0.802396170471414
"ALDH3B1",30.4567886532214,0.525016429481806,0.300743231464522,1.74572982715237,0.0808579095977702,NA
"PHTF2",1655.05946160853,-0.0468281262043305,0.0531481789601502,-0.881086184334587,0.378271174390143,0.769220347753676
"FARP2",523.848437895637,-0.109417683349358,0.101809702643762,-1.07472746219697,0.282496764803228,0.698994934250942
"GGCT",1044.37745376915,0.0610124028578431,0.0837868469840527,0.72818592719518,0.466499779280357,0.822915470118839
"DBF4",1264.22449959426,-0.0718168591214937,0.0569050157099335,-1.26204796230216,0.206931528447893,0.628511712328474
"TBXA2R",40.5258916626582,0.232369538629971,0.243606716775644,0.953871640756022,0.340148620123719,0.740874613537103
"IFRD1",585.995755136397,0.186346565685626,0.0942438439492625,1.97728103902413,0.0480098717122609,0.345345345998826
"COX10",848.356956936032,0.0749591141047741,0.0658991469752459,1.13748231267594,0.255336714489666,0.678387265814337
"GTF2IRD1",611.702145151989,0.0880527716348607,0.0729872016162966,1.20641386003214,0.227657954541954,0.652037921946056
"PAF1",7813.27756829283,-0.0695543589164495,0.0448226235520539,-1.55176902654245,0.120717499600569,0.516836274493018
"VPS41",1325.4168853555,0.105417122765757,0.0557927608799389,1.88944087195479,0.0588327786066527,0.37615750981855
"ARHGAP44",553.678699571682,0.186617193844142,0.0774325707063929,2.41006067784774,0.0159498675927247,0.20150076453826
"ELAC2",6274.17754356407,-0.0227476908138724,0.0336212568699047,-0.676586568488296,0.498668303434805,0.837029152825863
"SCIN",661.504996632589,-0.00811589510972226,0.0715554999239087,-0.113420982570908,0.90969680536256,0.979778394194103
"ADIPOR2",4327.2125126295,-0.0486831322836552,0.0338773420614156,-1.43704108177668,0.150706320771064,0.560710919661324
"CDKL3",101.064843360996,0.185113012284114,0.169890883443493,1.08959944484416,0.275889627743732,0.69360632584203
"MARK4",902.718651246304,-0.0445992142484173,0.0549261734085884,-0.811984732973291,0.416800391864051,0.795951742110316
"PROM1",60.2507050641821,-0.175354761175007,0.176043657567815,-0.996086786639597,0.319207979352967,0.727575433605372
"CCDC124",3367.78483244199,0.151986332572072,0.0707838730454717,2.14718870320131,0.0317782617003006,0.287113129542716
"PAFAH1B1",5246.35572416952,-0.0221100651466205,0.0358407779899906,-0.616896908677464,0.537302725957382,0.85498441183408
"NOS2",95.2022089422225,-0.0542178827154144,0.172128757122663,-0.314984454786816,0.752773456836967,0.941365251963486
"BLTP2",9160.11431353021,-0.0360566282415915,0.0553024925705404,-0.651989206374376,0.514408135436076,0.844738208607152
"GAS7",168.355612107211,-0.225929111152022,0.147610659996016,-1.53057449345542,0.125874589588182,0.526632263017377
"TRAPPC6A",311.689135743939,0.055434563412847,0.121914503997525,0.454700315345355,0.649324853980815,0.906103949886649
"MATK",382.298663856356,-0.141865191381357,0.0939811982130992,-1.50950609354525,0.131169499265793,0.534745265350932
"ST7L",496.879480609789,-0.0541839497960104,0.0763082909019463,-0.710066352627856,0.47766299051982,0.828748293365608
"TKTL1",10.1869980811756,0.503154549730995,0.581699060368564,0.864973977114897,0.387053071983074,NA
"PAX6",646.088784388038,-0.136545036917697,0.071239338045855,-1.91670838981978,0.0552749888084692,0.369044833391998
"RPUSD1",1775.74694439349,-0.0901019300817762,0.0658806957329097,-1.36765298361546,0.171420723313741,0.585768478172669
"RHBDF1",251.653849235671,0.0678499119705196,0.110557860880361,0.61370499962859,0.539410283969854,0.855906788821191
"LUC7L",2017.71707712875,0.08610385830356,0.0651366933708761,1.32189483143243,0.186203173764087,0.603918040041484
"CACNA2D2",271.67163918509,-0.30511547351312,0.10019917071052,-3.04508980812438,0.00232610839217284,0.0701266066422004
"BAIAP3",78.5127195530918,0.147118767502404,0.192689636298911,0.763501194605944,0.4451645501663,0.808984362214854
"TSR3",1610.96092874072,0.149677346005925,0.101452508524306,1.47534396323049,0.140120092565319,0.547381859453043
"PIGQ",1097.11278702757,0.0974339728491355,0.0762883652182064,1.27717998112093,0.201538712880634,0.622267128291923
"CRAMP1",1068.58936272087,0.0468018230838292,0.0664395582072664,0.704427066444739,0.481166855100402,0.829454057496743
"TEAD3",360.688354124874,0.000480842017379051,0.0824261371067307,0.0058336109668275,0.995345478275538,0.998838815775211
"DNAJC11",2646.14529870705,-0.0340607184578066,0.0408036094356197,-0.834747683573137,0.403859787695111,0.788630592696849
"MYLIP",499.336151626071,-0.345932070041211,0.0793386840062945,-4.36019420253764,1.2994706444959e-05,0.00174477998294768
"NOX1",40.5300261889528,0.38602894008489,0.242573431597404,1.59139002793009,0.111521827140403,0.496413368293619
"E2F2",1299.28018843678,0.035139219798307,0.0558855030334293,0.628771647224641,0.529498564474529,0.852013406904673
"PSMB1",5336.39626680953,0.025065569115776,0.0708628005020858,0.353719708199201,0.723548951270394,0.933814096107981
"SYN1",19.064005836147,-0.218615943637758,0.404032799122614,-0.541084644891449,0.588449241425615,NA
"JARID2",1658.25349610265,-0.0176347608710884,0.0602789126074312,-0.292552737073004,0.76986404415934,0.944563711342295
"CDKL5",398.57130798403,-0.0407395538827396,0.0965566180394427,-0.421923993507081,0.673080496275999,0.914836681799862
"CDK11A",47.8882475831128,0.107798030099814,0.226915509573568,0.475058008605909,0.634745627362504,0.899047308300807
"NADK",2960.80923937815,-0.0156716874588544,0.03865907273063,-0.405381876799066,0.68519683049495,0.919748147644846
"DLEC1",17.207283952053,-0.130466796619953,0.353037067726673,-0.36955551851842,0.711713699280142,NA
"CYTH3",942.201825615311,-0.02806866002696,0.0605114484528771,-0.46385701788015,0.642750189333744,0.90332627403844
"ADAM22",912.175115021764,-0.0248521574515009,0.0731741607448979,-0.339630235571014,0.734135005523595,0.936455518519983
